text,diggCount,replyCommentTotal,createTimeISO,uniqueId,videoWebUrl,uid,cid,avatarThumbnail,label
engineering we trust 💯,3,0.0,2025-06-18T22:08:42.000Z,aaalf4rdziii,https://www.tiktok.com/@thespecialoneeeeeeee/video/7516896831268195590,7092508650120365083,7517414719712428818,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/60c70b0d2576f3b0aae28061c0655b7f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0954ece3&x-expires=1765332000&x-signature=982gEms3oUUI0Gb5qsEo5IPgKSY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Positif
sebenernya semua hal bisa dilakuin asal mau belajar,10,1.0,2025-06-24T09:27:08.000Z,metamorphosissh_,https://www.tiktok.com/@thespecialoneeeeeeee/video/7516896831268195590,6949483704603984897,7519445015031481096,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f12818c3dd5f00afa8af63b37d79f52b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7bfea1f8&x-expires=1765332000&x-signature=GlGB3RYESyMV5%2FRYNxHkdUz7%2FV0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
"semua tergantung keahlian, aku anak pendidikan agama islam, but inventor bisa, autocad bisa, blender bisa, sketch up bisa, corel bisa, photoshop bisa, alhamdulillah semua tergantung keinginan, NO OFFENSE",93,4.0,2025-06-18T08:30:51.000Z,kachiiw,https://www.tiktok.com/@thespecialoneeeeeeee/video/7516896831268195590,6924206708056556545,7517203962249528081,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/db867ad17416760e11b76b61ea0aa08d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f8f12fb0&x-expires=1765332000&x-signature=vJ55VBOWk9GMvfDNjaKJm7o2mdw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Positif
"kalo bisa:
""ez, anak sd juga bisa""
kalo stuck
😈😭☹️😐",47,3.0,2025-06-18T12:02:41.000Z,adammaurizio,https://www.tiktok.com/@thespecialoneeeeeeee/video/7516896831268195590,6883055284282786818,7517258579164267282,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7325060660000210946~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0f3f3084&x-expires=1765332000&x-signature=31Aq8bwWxshuiMgKnpx6Z46xfXk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
in engineering we trust.,195,4.0,2025-06-17T13:47:03.000Z,thespecialoneeeeeeee,https://www.tiktok.com/@thespecialoneeeeeeee/video/7516896831268195590,7029933358809990145,7516914400603685640,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/43a43c01addc968f8a5260aa53ea13e3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8dc3fa32&x-expires=1765332000&x-signature=codDCCBVqphG6gNs%2B7ppTPuBOZg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Positif
My type.,0,0.0,2025-06-18T14:56:48.000Z,____gt4,https://www.tiktok.com/@thespecialoneeeeeeee/video/7516896831268195590,7051523820906513434,7517303436665963265,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e5a6c82bb37bb817854a97d2d02d2b14~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e881a6bf&x-expires=1765332000&x-signature=6V05Rubg2IcTI%2BoeD5RwGGsthN8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
"🙋‍♂️5 menit juga selesai
👦Kok salah?
🙅‍♂️Saya kan cuma bilang selesai, ga harus bener🗿",122,2.0,2025-06-18T20:48:25.000Z,agungputr_a,https://www.tiktok.com/@thespecialoneeeeeeee/video/7516896831268195590,7012137496264655873,7517394030393869074,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/56aeac44131550adf323514f58732a49~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=14889220&x-expires=1765332000&x-signature=pZ7eg3UBcbfxY6TWZaqgADi2KHw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
itu neatbeans ya? 🙏,0,1.0,2025-06-19T11:22:21.000Z,yusriel.java,https://www.tiktok.com/@thespecialoneeeeeeee/video/7516896831268195590,7507422547966297109,7517619269167170311,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/4e62fab91e267f2e63b11586cbd0f651~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=95dce0e2&x-expires=1765332000&x-signature=N8g3P3LVS9snUMHjexKcToCtWxs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
"in engineer ""selama algoritmanya masuk semua pasti bisa""",0,0.0,2025-06-19T14:28:12.000Z,srmn.f,https://www.tiktok.com/@thespecialoneeeeeeee/video/7516896831268195590,6871725986724955138,7517667167111447304,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/2a1688623f4e735fe629bf31aaf155ef~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0066746f&x-expires=1765332000&x-signature=M%2Fio82VzsbYVGmUXGTcc%2BbXvzdU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
teknik informatika jaya🔥,0,0.0,2025-06-19T01:04:54.000Z,exlookun02,https://www.tiktok.com/@thespecialoneeeeeeee/video/7516896831268195590,7378150116719166469,7517460105920643857,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/899b1026a303b62d4851b5f5f3cbdee4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8f8cb221&x-expires=1765332000&x-signature=sfpGKVsh3Z75PG2X2IWrX%2B8tfPU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Positif
jir,0,0.0,2025-06-22T22:08:37.000Z,fgtggawaftt,https://www.tiktok.com/@thespecialoneeeeeeee/video/7516896831268195590,7300950997806072837,7518898944463979271,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/06be251449bbfd5e349d96d8edc15eca~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c8590823&x-expires=1765332000&x-signature=C9%2BryUjsQPwgtFXwS%2BOGlZt0Rus%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
sambil megang kepala,0,0.0,2025-07-02T18:41:56.000Z,davaardany4,https://www.tiktok.com/@thespecialoneeeeeeee/video/7516896831268195590,6925211170338063366,7522554603059249937,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/8e34cbc786a77583a4249b6adf374d6e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=80e7c321&x-expires=1765332000&x-signature=tBRydyz1t2imybtdsoQVdxj7lJ0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
Laptop hp g845 yaa?,0,0.0,2025-06-23T12:55:49.000Z,laxseeu,https://www.tiktok.com/@thespecialoneeeeeeee/video/7516896831268195590,6719035359378752514,7519127706593870599,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ae4012356eb6ac54e8821435aa6185a0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3e7e920f&x-expires=1765332000&x-signature=e%2BhyYnLcKz0eN3AKkhyY%2FmYImyA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
"real, gw minta ajarin itung” an langsung diajarin malah dia yg ngerjain😭",0,0.0,2025-09-25T12:47:32.000Z,btsaaql,https://www.tiktok.com/@thespecialoneeeeeeee/video/7516896831268195590,7245699765093417990,7554007576112530183,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/37971bf2909f8b7b64836b217c85594f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=eae4b4b3&x-expires=1765332000&x-signature=6HsG75qeklQhsH5ImVUAsDR6Hxw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Positif
itu kalo ngerti kalo ga ngerti badmood sampe emosi,0,0.0,2025-07-18T12:56:11.000Z,ahmadinejaaaaaad,https://www.tiktok.com/@thespecialoneeeeeeee/video/7516896831268195590,6964618963621282818,7528404916348896001,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/1db272faa31e7de8b3ea10131bbfa22c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f5fc458d&x-expires=1765332000&x-signature=TVRlrOWyDF%2BP0vYlShvbon8YV1k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
light mode njir gk panas tu mata,0,1.0,2025-06-20T12:50:00.000Z,sallz.22,https://www.tiktok.com/@thespecialoneeeeeeee/video/7516896831268195590,7421492985881232389,7518012940806226708,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/984135332b71ed13d01512eb98a78e91~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=733da383&x-expires=1765332000&x-signature=Vdlc3Wnm7G6Qm8V8toxCj%2B4sTcc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Positif
joss,0,0.0,2025-09-19T23:30:02.000Z,rizalfdn_,https://www.tiktok.com/@thespecialoneeeeeeee/video/7516896831268195590,6805774615558996993,7551946557299589906,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c6903d4cdbb15f9a646550ac9f0db7fe~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=19db3ea5&x-expires=1765332000&x-signature=TcfRgADelNLotFiryKfVHYl%2BpgA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Positif
baikk,0,0.0,2025-06-18T05:50:46.000Z,on_haa,https://www.tiktok.com/@thespecialoneeeeeeee/video/7516896831268195590,6894726985332917250,7517162740440613640,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/1834c3b99e4d8579d71d4634b366ecfe~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7e3f7bd8&x-expires=1765332000&x-signature=rW6YZXvGshqt%2By0VmUkjY6At3%2FA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Positif
kata katain aja lagi biar pada bikin ginian,26387,29.0,2025-03-04T04:06:51.000Z,pipinaaut,https://www.tiktok.com/@_ram.s0/video/7477531123526946056,7229966097934730242,7477800910044087057,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e4087740f958c6c683b3b612f4518047~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=534ff743&x-expires=1765332000&x-signature=oxPVcj%2Frg754RV0UACoXEkqHiqU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
"ejek smua jurusan guys, biar yang kluar orang ganteng🤗",8776,11.0,2025-03-06T01:52:17.000Z,vr.zerose,https://www.tiktok.com/@_ram.s0/video/7477531123526946056,7102379117870793755,7478508364247368468,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/e4e651cf07c0bcb958871f656db28511~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=af6d26aa&x-expires=1765332000&x-signature=k20l2rvVfOQbm791pVDmBzM9dJE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Positif
ini teknik baik atau teknik jahat???,6636,30.0,2025-03-03T11:54:26.000Z,_astropphile,https://www.tiktok.com/@_ram.s0/video/7477531123526946056,6975023906940257281,7477550303446860562,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/3175b67d29834f5c12a3f87e1513b9bb~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ec7efb58&x-expires=1765332000&x-signature=myAdKwTIUUdW7wwV%2FQU4d%2B0EsRM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Negatif
ank teknik baik semua kak,1384,,2025-03-03T13:32:41.000Z,_ram.s0,https://www.tiktok.com/@_ram.s0/video/7477531123526946056,6816848875245519873,7477575612938502932,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/251b770c5808d87924dbfc41352abe93~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f0c842bf&x-expires=1765332000&x-signature=VHi8G18FKy4IO6XXqmU7MKcf3nM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
"stop blg teknik redflag yaw, gue anak teknik disakitin anak kesehatan",8645,117.0,2025-03-04T00:16:27.000Z,lallalauveyy,https://www.tiktok.com/@_ram.s0/video/7477531123526946056,7317153875998655496,7477741488337535762,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/06d0bb4eeeb5995b86536ea283b1e145~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1af9ad03&x-expires=1765332000&x-signature=aRZ%2FgpUnBhNW7MxZnbwLBAbDiuQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Negatif
2 in,1242,,2025-03-04T05:21:56.000Z,_ram.s0,https://www.tiktok.com/@_ram.s0/video/7477531123526946056,6816848875245519873,7477820233186673428,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/251b770c5808d87924dbfc41352abe93~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f0c842bf&x-expires=1765332000&x-signature=VHi8G18FKy4IO6XXqmU7MKcf3nM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
tapi emang se rad flag itu anak teknik😭,5554,22.0,2025-03-05T12:29:08.000Z,syaaaaaaaaaaaaaaaaaaa.aa,https://www.tiktok.com/@_ram.s0/video/7477531123526946056,6863236636248638466,7478301432219812626,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/41a481a01788e4a4a8fea7a9c77d8211~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4e57ac84&x-expires=1765332000&x-signature=WThjFXVzunYQvpPUe0ke1ArMatY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
"hus hus, husband",1901,4.0,2025-03-04T02:21:17.000Z,liiontin,https://www.tiktok.com/@_ram.s0/video/7477531123526946056,7266350657698399238,7477773655939957512,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/4e16805818a3369ea4a6049fb22240ab~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=008b7225&x-expires=1765332000&x-signature=Df%2BJ9GMfhWnXLmwTkYbX8GWA0YM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
sebaik baiknya anak teknik lebih baik jangan hehe,22031,68.0,2025-03-03T11:21:45.000Z,ayusin__,https://www.tiktok.com/@_ram.s0/video/7477531123526946056,6841404455678968833,7477541903177827079,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/cf07ddc3b052bd19e6877f42d7408dd5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=fd1e47ed&x-expires=1765332000&x-signature=1KQUqmI%2BlbYj7nFwk9H58vFyhBo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Negatif
baik” kan?,1718,,2025-03-04T05:22:37.000Z,_ram.s0,https://www.tiktok.com/@_ram.s0/video/7477531123526946056,6816848875245519873,7477820364804195089,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/251b770c5808d87924dbfc41352abe93~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f0c842bf&x-expires=1765332000&x-signature=VHi8G18FKy4IO6XXqmU7MKcf3nM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
"udah mandi dia guys,aku yang mandiin tadi",4706,48.0,2025-03-03T21:37:15.000Z,sowbeeen,https://www.tiktok.com/@_ram.s0/video/7477531123526946056,7463131186609980423,7477700418383561480,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c976665317093414426722821a0789cb~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=fe798040&x-expires=1765332000&x-signature=tc4GKcSaGXe8soiadLnlRcMgfKk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
setdahh,1081,,2025-03-03T22:11:49.000Z,_ram.s0,https://www.tiktok.com/@_ram.s0/video/7477531123526946056,6816848875245519873,7477709271612228353,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/251b770c5808d87924dbfc41352abe93~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f0c842bf&x-expires=1765332000&x-signature=VHi8G18FKy4IO6XXqmU7MKcf3nM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
teknik yg ini ijo atau merah??,1423,8.0,2025-03-03T14:10:47.000Z,dearlyraaaaaa,https://www.tiktok.com/@_ram.s0/video/7477531123526946056,6760841210774078465,7477585453534561031,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/3445fb59bf33c99d73fc6f4852082298~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6f3797d5&x-expires=1765332000&x-signature=DzP1JS40UY22taKlqW%2BzjhP14iE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
ijo neon pastinya,296,,2025-03-03T18:38:27.000Z,_ram.s0,https://www.tiktok.com/@_ram.s0/video/7477531123526946056,6816848875245519873,7477654377790079764,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/251b770c5808d87924dbfc41352abe93~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f0c842bf&x-expires=1765332000&x-signature=VHi8G18FKy4IO6XXqmU7MKcf3nM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
hi i'm pdf,138,1.0,2025-03-04T06:04:09.000Z,ielalaicel,https://www.tiktok.com/@_ram.s0/video/7477531123526946056,7454982877413393424,7477831069586719505,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c397de8b8edadc70967430443bbc5b47~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=13f24da0&x-expires=1765332000&x-signature=jaLWac3n%2BlJGY3gE9Vr3ptNCvJk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
saya docx,56,,2025-03-04T07:11:00.000Z,_ram.s0,https://www.tiktok.com/@_ram.s0/video/7477531123526946056,6816848875245519873,7477848352609256199,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/251b770c5808d87924dbfc41352abe93~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f0c842bf&x-expires=1765332000&x-signature=VHi8G18FKy4IO6XXqmU7MKcf3nM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
teknik ini nyakitin apa ngga?,897,6.0,2025-03-03T17:00:32.000Z,jnnaddd,https://www.tiktok.com/@_ram.s0/video/7477531123526946056,69698338083,7477629191770030855,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1567f9f060475822eed333bf1ddb4417~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b187812e&x-expires=1765332000&x-signature=lRohqKXxh86JAyG26bIg%2FWnvTbQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
baik hati,169,,2025-03-03T18:48:00.000Z,_ram.s0,https://www.tiktok.com/@_ram.s0/video/7477531123526946056,6816848875245519873,7477656869536989972,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/251b770c5808d87924dbfc41352abe93~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f0c842bf&x-expires=1765332000&x-signature=VHi8G18FKy4IO6XXqmU7MKcf3nM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
takjil ya ini? menggoda bangett,499,1.0,2025-03-04T04:42:10.000Z,lilaalteregoo_,https://www.tiktok.com/@_ram.s0/video/7477531123526946056,7015731254294594586,7477810007791289105,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/af86a72ad053c5508868dca627bcd45f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6843f79c&x-expires=1765332000&x-signature=E0n%2BgKa94lMFCXqUe2eJCG2g7bA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
kolak pisang,59,,2025-03-04T05:24:28.000Z,_ram.s0,https://www.tiktok.com/@_ram.s0/video/7477531123526946056,6816848875245519873,7477820906728243988,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/251b770c5808d87924dbfc41352abe93~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f0c842bf&x-expires=1765332000&x-signature=VHi8G18FKy4IO6XXqmU7MKcf3nM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
halo ganteng,464,6.0,2025-03-03T13:09:49.000Z,whoosmeiii,https://www.tiktok.com/@_ram.s0/video/7477531123526946056,6568031920033857538,7477569764047651592,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/030cfc5c20ff60c802c5d713568868ae~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8db2d1f7&x-expires=1765332000&x-signature=Ih2xlMPGrtFnu5plYKVz1%2FYDH%2FE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Positif
ini teknik berbahaya inj,674,0.0,2025-03-03T17:15:49.000Z,syllby_,https://www.tiktok.com/@_ram.s0/video/7477531123526946056,7204058419052233754,7477633122109866773,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/dd9d3be4ed8fedfde91597b6126ea54b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5bfb4fd2&x-expires=1765332000&x-signature=LA%2B5krOnzoyDYBGPIwzKWnNpk%2F4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
anak teknik rata rata redflag😔,174,0.0,2025-03-05T12:07:28.000Z,amahcantikbanget,https://www.tiktok.com/@_ram.s0/video/7477531123526946056,7244314482414601223,7478295806266802952,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/a9f8ce296b40e20837845775189047aa~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=592fea19&x-expires=1765332000&x-signature=bg3ydx5V20Q0KokQ547WYVk13t8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Negatif
whatever u say handsome,60,0.0,2025-03-04T15:26:59.000Z,aaubrcedle,https://www.tiktok.com/@_ram.s0/video/7477531123526946056,6902613042783372289,7477976137029927735,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/90efe4433212499f75bb82417ccb6be8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7833d7b3&x-expires=1765332000&x-signature=rZzYIIgmq8i04pzTz2iD35LajxY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Positif
"ga diliat penasaran,diliat timbul perasaan",68,0.0,2025-03-04T04:55:06.000Z,seseina,https://www.tiktok.com/@_ram.s0/video/7477531123526946056,6963035661579305985,7477813181152428855,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/b15327756d83ff8497a19a9ad0cbfab3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5a8a4ab6&x-expires=1765332000&x-signature=Sc18Vqxlu8Z3Rpdl%2FHcIat20z6E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
duh cerah bgt masa depan,118,1.0,2025-03-04T01:11:37.000Z,lindaa.eil,https://www.tiktok.com/@_ram.s0/video/7477531123526946056,6966323294719296513,7477755682264810261,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/14ea391a5a3d0368209f5dde0300358e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4b119e5d&x-expires=1765332000&x-signature=0y8P%2FbHN0YCokfOpP11Hp2%2BgFNo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Negatif
ini ngodingnya pasti pake bahasa soft spoken,100,1.0,2025-03-03T21:59:05.000Z,strang3rrrrrr_,https://www.tiktok.com/@_ram.s0/video/7477531123526946056,6786202079541511170,7477706009441551112,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/48a80ae50412d00667ce52adef1fa4d0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=495de868&x-expires=1765332000&x-signature=1mqkuBBrqAcZFii7AqLcINRFt%2Fg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Positif
assembly bang,24,,2025-03-04T05:27:14.000Z,_ram.s0,https://www.tiktok.com/@_ram.s0/video/7477531123526946056,6816848875245519873,7477821604497048328,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/251b770c5808d87924dbfc41352abe93~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f0c842bf&x-expires=1765332000&x-signature=VHi8G18FKy4IO6XXqmU7MKcf3nM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
kayanya baik (kayanya ya),115,2.0,2025-03-03T21:07:34.000Z,agniazhwa,https://www.tiktok.com/@_ram.s0/video/7477531123526946056,7054000856974607386,7477692745148171026,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/87a3e06839d2dea14da6bb2f67fc12bc~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ac52939f&x-expires=1765332000&x-signature=gAWcIO7JCnI1lojrl%2FbZEJ6b%2BEc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
